election_id,candidate_id,slot,candidate_name,issue_name,association_strength,direction,available_date,source_type,confidence,notes,provenance_class,derivation_version,mentions,emphasis_within,emphasis_percentile,salience_percentile,evidence_coverage_percentile,unsigned_association,target_signed_evidence,target_absolute_evidence,target_directional_balance,target_attribution_confidence,target_source_types,direction_confidence,issue_evidence_count,issue_speaker_count,issue_committee_count,link_evidence_count,link_reliability
pres_2025,pres_2025_A,A,이재명,candidate_competence,0.3744098215252698,0.0,2025-05-20,assembly_speech_derived,0.5263157894736842,"Association from equal-weight speech emphasis, salience, and evidence coverage; direction only from explicit target evidence",deterministic_source_derived,speech_derived_issue_profile_v1,21.425,0.0151334575510132,0.3157894736842105,0.3157894736842105,0.5263157894736842,0.3744098215252698,0.0,0.0,0.0,0.0,,0.0,81.0,33.0,8.0,0.0,0.0
pres_2025,pres_2025_A,A,이재명,corruption_integrity,0.8240074038275014,-0.6503800217155267,2025-05-20,assembly_speech_derived,0.24608788043086022,"Association from equal-weight speech emphasis, salience, and evidence coverage; direction only from explicit target evidence",deterministic_source_derived,speech_derived_issue_profile_v1,575.5135000000001,0.4065115109584619,1.0,1.0,0.3684210526315789,0.7168827765072792,-0.973375,1.4966249999999999,-0.6503800217155267,0.3783755223319236,person,0.24608788043086022,59.0,24.0,7.0,3.0,0.3783755223319236
pres_2025,pres_2025_A,A,이재명,economy_growth,0.6987444180325121,0.0,2025-05-20,assembly_speech_derived,0.6000923289995463,"Association from equal-weight speech emphasis, salience, and evidence coverage; direction only from explicit target evidence",deterministic_source_derived,speech_derived_issue_profile_v1,40.165,0.0283703767811643,0.5263157894736842,0.9473684210526315,0.6842105263157895,0.6987444180325121,0.0,0.0,0.0,0.0,,0.0,174.0,51.0,7.0,0.0,0.0
pres_2025,pres_2025_A,A,이재명,education,0.6123596766975163,0.0,2025-05-20,assembly_speech_derived,0.64460256389031,"Association from equal-weight speech emphasis, salience, and evidence coverage; direction only from explicit target evidence",deterministic_source_derived,speech_derived_issue_profile_v1,28.95,0.0204487092696304,0.3684210526315789,0.7894736842105263,0.7894736842105263,0.6123596766975163,0.0,0.0,0.0,0.0,,0.0,235.0,51.0,7.0,0.0,0.0
pres_2025,pres_2025_A,A,이재명,endorsement_event,0.6756717909144119,1.0,2025-05-20,assembly_speech_derived,0.4657782494100513,"Association from equal-weight speech emphasis, salience, and evidence coverage; direction only from explicit target evidence",deterministic_source_derived,speech_derived_issue_profile_v1,60.25,0.0425573310361048,0.6842105263157895,0.21052631578947367,0.42105263157894735,0.39289591124392087,1.275,1.275,1.0,0.4657782494100513,person,0.4657782494100513,60.0,28.0,7.0,2.0,0.4657782494100513
pres_2025,pres_2025_A,A,이재명,external_shock,0.8728807245884174,1.0,2025-05-20,assembly_speech_derived,0.4378107522263601,"Association from equal-weight speech emphasis, salience, and evidence coverage; direction only from explicit target evidence",deterministic_source_derived,speech_derived_issue_profile_v1,81.669,0.057686550512658,0.8947368421052632,0.8947368421052632,0.5789473684210527,0.7738852603193755,0.21,0.21,1.0,0.4378107522263601,party,0.4378107522263601,120.0,43.0,7.0,1.0,0.4378107522263601
pres_2025,pres_2025_A,A,이재명,family_legal_risk,0.7504926031526266,-0.42307692307692313,2025-05-20,assembly_speech_derived,0.11945152287416345,"Association from equal-weight speech emphasis, salience, and evidence coverage; direction only from explicit target evidence",deterministic_source_derived,speech_derived_issue_profile_v1,61.075,0.0431400662743585,0.7368421052631579,0.42105263157894735,0.8947368421052632,0.6523320457622238,-0.7150000000000001,1.69,-0.42307692307692313,0.28233996315711357,party|person,0.11945152287416345,266.0,55.0,7.0,3.0,0.28233996315711357
pres_2025,pres_2025_A,A,이재명,foreign_policy,0.4803055405670491,0.0,2025-05-20,assembly_speech_derived,0.7254762501100116,"Association from equal-weight speech emphasis, salience, and evidence coverage; direction only from explicit target evidence",deterministic_source_derived,speech_derived_issue_profile_v1,19.125,0.0135088623413361,0.21052631578947367,0.5263157894736842,1.0,0.4803055405670491,0.0,0.0,0.0,0.0,,0.0,482.0,41.0,6.0,0.0,0.0
pres_2025,pres_2025_A,A,이재명,gaffe_event,0.5425318270505088,1.0,2025-05-20,assembly_speech_derived,0.4742949815785568,"Association from equal-weight speech emphasis, salience, and evidence coverage; direction only from explicit target evidence",deterministic_source_derived,speech_derived_issue_profile_v1,21.375,0.0150981402638463,0.2631578947368421,0.15789473684210525,0.05263157894736842,0.1298006354910774,0.4875,0.4875,1.0,0.4742949815785568,person,0.4742949815785568,0.0,0.0,0.0,1.0,0.4742949815785568
pres_2025,pres_2025_A,A,이재명,gender_generation,0.23586340771353498,0.0,2025-05-20,assembly_speech_derived,0.4993069989739546,"Association from equal-weight speech emphasis, salience, and evidence coverage; direction only from explicit target evidence",deterministic_source_derived,speech_derived_issue_profile_v1,8.5,0.0060039388183716,0.10526315789473684,0.2631578947368421,0.47368421052631576,0.23586340771353498,0.0,0.0,0.0,0.0,,0.0,72.0,23.0,6.0,0.0,0.0
